feature,importance,fold
new_purchase_amount_skew,2.081792900563222,3
hist_category_3_0_sum,2.0812190744296295,2
hist_hour_min,2.077995463286729,4
new_duration_skew,2.077239544255627,4
hist_installments_max,2.0757164473115597,5
new_weekend_mean,2.075146228343036,5
feature_1,2.074800496374346,1
hist_category_2_3_sum,2.073462233804766,5
feature_1,2.073385139153807,5
new_merchant_id_nunique,2.0717098524925395,5
new_installments_var,2.071242777832694,5
new_category_2_1_sum,2.068460503665726,1
feature_1,2.0664654262376407,3
hist_installments_max,2.059883205205403,3
new_duration_skew,2.0591141802422417,2
new_month_diff_skew,2.0554467728111527,2
purchase_amount_mean,2.053566083372559,2
hist_month_lag_max,2.0528858246587376,4
new_day_nunique,2.0510731574947516,3
new_installments_max,2.0481746084411085,4
new_purchase_amount_skew,2.047476869396609,2
new_month_diff_skew,2.0469972161605927,5
new_category_3_1_sum,2.046551301216832,1
feature_2,2.0434259373865253,2
new_category_3_1_sum,2.0420256910573658,4
new_installments_max,2.0407954766765655,2
purchase_amount_mean,2.0405719217056992,5
hist_month_lag_max,2.0396442514914717,3
hist_installments_max,2.039021818710201,4
new_month_diff_mean,2.039003516576515,5
new_month_diff_var,2.0368313812040078,5
feature_2,2.035356724938276,4
hist_category_2_2_sum,2.0350890373369683,4
new_merchant_category_id_nunique,2.0347349981035032,4
hist_month_lag_max,2.033402600086172,1
new_merchant_category_id_nunique,2.0316391534555627,2
feature_1_outliers_mean,2.0310537391007513,1
hist_category_2_5_sum,2.0266033983708827,5
new_subsector_id_nunique,2.0258036193121023,3
new_month_diff_mean,2.024925774688901,2
new_category_2_mean_mean,2.0242229115620747,5
hist_hour_min,2.0197974825883107,2
new_category_2_1_sum,2.017766441827047,3
new_weekend_mean,2.017572817320062,3
new_category_2_mean_mean,2.0167059164665395,4
hist_hour_min,2.0149184389444836,3
new_category_2_1_sum,2.0140415228245807,4
new_month_diff_mean,2.0129346669495893,4
new_merchant_category_id_nunique,2.0126291956745312,3
feature_1_outliers_mean,2.010791789071983,4
new_category_2_1_sum,2.00957511092506,5
new_category_3_0_sum,2.0086772769641894,5
hist_category_2_3_sum,2.007586753296943,1
new_month_diff_skew,2.006972943536179,3
feature_2_outliers_mean,2.0050366601439786,5
new_merchant_category_id_nunique,2.003096301446951,1
new_category_3_1_sum,2.0021806614075777,5
new_category_2_nunique,2.000872978717027,2
new_merchant_category_id_nunique,1.9992667534442305,5
feature_1,1.9974834010895002,2
new_installments_max,1.9947333338322302,5
new_month_diff_var,1.9931199426526114,4
hist_hour_max,1.9891468644706656,2
new_hour_nunique,1.9884104989895643,1
new_category_3_1_sum,1.98837368510661,2
new_month_diff_mean,1.9843050756441876,3
hist_category_2_3_sum,1.9829868154498898,3
new_category_3_0_sum,1.9804452705692164,2
feature_1_outliers_mean,1.9800150052868255,2
new_category_2_mean_mean,1.9774986479663563,3
hist_category_2_5_sum,1.9754251594998429,3
feature_2_outliers_mean,1.9749097574837275,1
new_month_diff_mean,1.9729449553523533,1
feature_1_outliers_mean,1.97165855083034,5
new_weekofyear_nunique,1.9698306830004366,1
feature_2_outliers_sum,1.9693417873306334,1
new_category_2_mean_mean,1.967279146760155,1
new_merchant_id_nunique,1.9640929418706397,1
new_weekend_mean,1.962951802102604,4
hist_category_2_3_sum,1.960411126783703,4
hist_month_lag_max,1.9585682911194262,2
hist_category_2_5_sum,1.9554661852091573,2
new_category_3_1_sum,1.9541613510865332,3
hist_category_2_2_sum,1.950822597547581,2
new_month_diff_var,1.9505047228807206,2
new_card_id_count,1.9484262174599252,3
feature_2,1.9451829770469355,3
new_weekend_mean,1.9421166938661674,2
new_subsector_id_nunique,1.9420716216896534,5
new_card_id_count,1.9417184974400687,1
hist_category_2_5_sum,1.9391727179487153,4
feature_1_outliers_mean,1.9305021811578116,3
hist_category_2_5_sum,1.9300941599651136,1
new_merchant_id_nunique,1.9273424251198246,2
new_category_2_nunique,1.923918208116414,1
new_day_nunique,1.9236446646709495,4
new_month_diff_var,1.9218687035421116,3
new_month_diff_skew,1.918284847427635,1
new_installments_max,1.9167737549401198,1
new_category_3_0_sum,1.9138799448672827,1
hist_category_2_2_sum,1.9126521888270065,1
new_hour_nunique,1.9114814394914414,5
hist_year_nunique,1.9081475650340578,2
hist_year_nunique,1.9077542560532657,1
new_day_nunique,1.9033259395173405,5
hist_category_2_nunique,1.9026194199013209,5
feature_2_outliers_mean,1.9019115734031167,2
new_merchant_id_nunique,1.899498842322296,3
new_subsector_id_nunique,1.8955205349123934,1
new_category_3_0_sum,1.8923116936039446,4
new_card_id_count,1.8850082948241185,4
new_installments_max,1.883245581853189,3
new_month_diff_skew,1.8818134458382296,4
new_weekofyear_nunique,1.8791352710047007,3
new_category_2_nunique,1.8789903100357381,5
hist_category_2_3_sum,1.8787561085390716,2
new_hour_nunique,1.8773220475480965,4
hist_category_2_2_sum,1.8758547465462698,3
hist_category_2_nunique,1.875412448381254,4
hist_category_2_nunique,1.8751853271428516,2
new_weekofyear_nunique,1.8747230317090893,4
new_merchant_id_nunique,1.8728073207650358,4
new_category_2_nunique,1.8682647994825785,4
hist_category_2_nunique,1.8670810042796806,1
hist_hour_max,1.8655026348826511,5
new_month_nunique,1.8610111862895102,5
new_category_2_4_sum,1.860502279244384,5
hist_category_2_nunique,1.8579092186008375,3
hist_hour_max,1.8570332156461404,4
new_hour_nunique,1.8564594383264281,3
feature_2_outliers_sum,1.8551534331179098,2
new_category_2_1_sum,1.8512889072246064,2
new_category_2_4_sum,1.8508083405156879,2
hist_hour_max,1.8424118013356778,1
hist_year_nunique,1.838623788482383,3
new_card_id_count,1.8384204529008183,2
new_card_id_count,1.8336138568189189,5
new_weekofyear_nunique,1.8325408842318456,2
feature_2_outliers_mean,1.824087907091664,4
new_category_3_0_sum,1.8214994919134324,3
new_subsector_id_nunique,1.8072857327014475,4
new_month_nunique,1.8064555231367632,3
new_subsector_id_nunique,1.8050983478784903,2
feature_2_outliers_sum,1.8002433313094912,3
new_day_nunique,1.7984053130039488,2
feature_2_outliers_sum,1.7977298539580076,4
feature_2_outliers_mean,1.7925454244352512,3
feature_2_outliers_sum,1.7858334633647512,5
new_day_nunique,1.7610847889365318,1
new_hour_nunique,1.7574246601037704,2
feature_3,1.7535023777293155,3
feature_3_outliers_mean,1.748852993461688,3
new_category_2_3_sum,1.739891241611972,5
new_year_nunique,1.7176052042319134,1
new_category_2_3_sum,1.711174744455155,2
new_category_2_2_sum,1.7093268351066029,4
new_category_2_nunique,1.7077985288627762,3
new_category_3_2_sum,1.6981168108501017,5
hist_category_3_nunique,1.6932110933505495,3
new_category_2_2_sum,1.6869897654428399,5
feature_3_outliers_mean,1.6857488064645927,4
new_category_2_4_sum,1.6827853796480312,4
new_month_diff_var,1.6643589137855426,1
feature_3,1.6617381754812377,1
new_year_nunique,1.6412965829547794,2
hist_category_3_nunique,1.6401437380114807,5
feature_3,1.6352705792892597,4
hist_year_nunique,1.6327552123901523,5
hist_category_3_nunique,1.6278776558164938,4
feature_3,1.6211269142310734,2
new_category_3_2_sum,1.6198911003083911,1
new_category_2_3_sum,1.6129095277130456,1
new_category_2_5_sum,1.6006399684666452,4
new_category_2_4_sum,1.600405432593739,1
new_month_nunique,1.5996895323457871,4
feature_3,1.595881561914855,5
new_category_2_5_sum,1.595225272022985,3
new_month_nunique,1.594933976584881,2
hist_category_3_nunique,1.5897526327665437,2
new_category_2_2_sum,1.5855526224974337,1
new_category_3_2_sum,1.5846942536134583,2
feature_3_outliers_mean,1.57107001656171,2
feature_3_outliers_mean,1.5458048121683114,1
new_year_nunique,1.5350698473700446,3
feature_3_outliers_sum,1.5313171906699716,3
new_category_2_3_sum,1.5277381342003413,4
new_year_nunique,1.5226554448084004,4
new_category_2_5_sum,1.5145094273231114,1
new_category_2_5_sum,1.481892849240713,2
new_category_2_5_sum,1.4663106063407585,5
new_category_3_2_sum,1.4631487753177406,4
feature_3_outliers_sum,1.4482665130622987,4
new_category_3_nunique,1.4452176528349625,2
hist_year_nunique,1.4428973504848048,4
new_category_2_3_sum,1.4297936706697505,3
new_month_nunique,1.417335884752641,1
nan_count,1.394530248024282,1
feature_3_outliers_mean,1.3325003659306578,5
new_category_3_2_sum,1.3196668987165656,3
new_category_2_2_sum,1.2811491345729644,2
new_category_3_nunique,1.2581237430802252,5
new_year_nunique,1.2283342189503268,5
feature_3_outliers_sum,1.212388891773266,5
nan_count,1.1717256685989157,2
nan_count,1.0563804722035652,3
feature_3_outliers_sum,0.91358128990569,2
feature_3_outliers_sum,0.7912183159139183,1
hist_category_3_nunique,0.0,1
new_category_3_nunique,0.0,1
new_category_3_nunique,0.0,4
nan_count,0.0,4
new_category_3_nunique,0.0,3
new_category_2_2_sum,0.0,3
new_category_2_4_sum,0.0,3
nan_count,0.0,5
