feature,importance,fold
new_merchant_category_id_mean_skew,2.1799037708976696,2
new_installments_skew,2.179681980883463,3
new_merchant_category_id_mean_mean,2.1796249884997048,4
hist_subsector_id_mean_max,2.1791413765963386,1
hist_subsector_id_mean_max,2.1783812821087465,2
purchase_amount_mean,2.178375283938628,2
new_merchant_id_mean_skew,2.178133949516085,2
hist_category_3_0_sum,2.1777255847582397,5
card_id_cnt_total,2.1771178862997442,1
new_merchant_category_id_mean_skew,2.176799685430148,5
new_purchase_amount_skew,2.176125367838397,1
hist_hour_min,2.175128168114438,2
new_merchant_category_id_mean_max,2.1738847964684807,5
hist_category_3_0_sum,2.1735623132510575,2
new_installments_skew,2.1735334273258826,2
feature_1_outliers_sum,2.173415928440479,5
new_installments_var,2.1717985060187344,4
card_id_cnt_total,2.1706405635299744,5
new_subsector_id_mean_skew,2.169957638577283,1
new_merchant_category_id_mean_min,2.1696484099921287,4
hist_merchant_category_id_mean_min,2.1696396355515346,2
hist_installments_max,2.169164612015305,3
new_merchant_category_id_mean_min,2.1690041761925523,5
hist_category_2_mean_mean,2.1685815107510025,1
new_purchase_amount_skew,2.168439799892118,5
card_id_cnt_total,2.167346439920313,4
new_installments_var,2.1671798754572,1
feature_1_outliers_sum,2.16665748349804,4
hist_merchant_category_id_mean_min,2.166631123235878,1
new_merchant_category_id_mean_max,2.165814007720812,3
new_subsector_id_mean_skew,2.164677099792434,5
new_hour_max,2.1633878230891694,1
hist_month_lag_min,2.1625308032731447,2
new_month_lag_skew,2.162342177760949,1
new_merchant_category_id_mean_skew,2.1596127647056997,4
new_merchant_category_id_mean_max,2.1593156031303042,2
feature_1_outliers_sum,2.159054229707435,1
purchase_amount_mean,2.1588517847041193,5
new_month_diff_mean,2.157788607967254,1
hist_category_2_4_sum,2.1571848228854407,5
new_merchant_category_id_mean_max,2.1483161351762337,4
new_hour_max,2.147126514522757,4
hist_category_2_mean_mean,2.146757317587222,3
hist_category_2_mean_var,2.144985821206717,2
new_purchase_amount_skew,2.144969194785221,3
new_hour_max,2.144391618053242,3
new_merchant_category_id_mean_min,2.143820687489651,1
hist_month_lag_max,2.1433760615344624,2
hist_hour_min,2.142941423475909,1
hist_category_2_4_sum,2.141386472049403,3
new_month_lag_skew,2.140103198796937,3
purchase_amount_max,2.1390588052685398,4
hist_month_lag_min,2.1374268304405977,4
new_merchant_category_id_mean_skew,2.135226282828777,3
hist_category_2_mean_mean,2.134993387103496,5
hist_year_nunique,2.1330618657682034,3
hist_merchant_category_id_mean_min,2.132314693466291,3
hist_category_3_0_sum,2.131101432688095,4
new_installments_skew,2.130598489906819,5
new_month_lag_skew,2.1301672217009533,5
hist_subsector_id_mean_max,2.127127241765831,3
new_month_lag_skew,2.126447873424217,2
hist_day_nunique,2.1248598677843464,2
hist_merchant_category_id_mean_min,2.12361595379673,4
new_category_2_mean_var,2.1228781023271943,2
new_purchase_amount_skew,2.121515881726821,4
new_merchant_category_id_mean_max,2.12092057915591,1
new_month_diff_mean,2.120826064468802,3
new_weekend_mean,2.1176537349053928,1
new_installments_var,2.1162523890708087,2
new_hour_max,2.1148657003655624,5
new_category_2_mean_sum,2.1143190701672476,3
hist_category_2_4_sum,2.1141743129194706,4
new_month_diff_mean,2.1138648882210718,5
feature_1_outliers_sum,2.1088991345846275,3
feature_2,2.108819815961128,1
feature_1,2.1081936875221254,2
new_purchase_amount_skew,2.106281488379784,2
new_subsector_id_mean_max,2.1039042102142003,2
hist_category_2_mean_mean,2.1026240596767725,4
new_category_2_mean_var,2.100319574554603,5
feature_1,2.093275560872307,1
hist_installments_max,2.0929115339728313,1
hist_category_3_0_sum,2.0917419111141284,1
feature_1,2.091212930421158,4
hist_installments_max,2.0908479612697874,2
hist_category_2_mean_skew,2.088815781479759,4
new_installments_var,2.0815181160300145,3
hist_category_2_2_sum,2.080844927836319,5
new_subsector_id_mean_skew,2.077301384256328,4
new_month_diff_skew,2.076601880353849,2
new_category_2_mean_sum,2.073389441910428,1
new_category_2_1_sum,2.072626448698556,1
hist_month_lag_max,2.0708884381010813,1
feature_1,2.0706088356477386,3
hist_merchant_category_id_mean_min,2.0700424105953346,5
hist_category_3_0_sum,2.0687889450639285,3
new_category_2_mean_sum,2.0674453697740915,2
new_category_2_mean_var,2.0664262664882793,1
hist_hour_max,2.066068281865898,3
new_category_2_mean_sum,2.065155894010737,5
new_installments_var,2.064137166106492,5
new_subsector_id_mean_min,2.060972151963502,1
hist_hour_min,2.0547670613597555,4
new_subsector_id_mean_max,2.053525750991396,1
hist_hour_min,2.0516475166059935,5
hist_hour_min,2.0509405955950957,3
feature_1,2.050647080643125,5
new_category_3_1_sum,2.050574227672743,2
feature_2,2.049624693518923,5
new_installments_skew,2.0495785333959597,1
new_month_diff_var,2.045270959872824,2
new_category_2_mean_mean,2.0437107438928512,2
new_category_2_mean_var,2.041815978035747,3
new_weekend_mean,2.03852350902897,3
hist_month_lag_max,2.037723897153428,5
new_category_3_1_sum,2.034336683394097,1
new_subsector_id_mean_min,2.032163618807773,5
new_subsector_id_mean_min,2.030026964713072,2
new_subsector_id_mean_max,2.0296572981759633,4
hist_category_2_2_sum,2.0286251219307876,2
new_installments_skew,2.027890827895619,4
hist_installments_max,2.027792735543889,5
new_category_3_1_sum,2.0267223162665777,4
new_category_2_mean_sum,2.0240575262656764,4
feature_1_outliers_mean,2.0234377119448697,4
new_subsector_id_mean_min,2.0201561596418283,3
new_subsector_id_mean_min,2.0140029668526966,4
feature_2,2.0121751101444647,2
new_category_2_1_sum,2.011642389512936,3
feature_2_outliers_sum,2.006156199688667,1
new_weekofyear_nunique,2.002651880870449,5
hist_year_nunique,2.001941727105705,2
new_month_diff_skew,1.997224448672967,3
new_installments_max,1.9901522322869507,2
hist_month_lag_max,1.9870927459387477,3
new_weekofyear_nunique,1.9867019306687468,4
new_weekend_mean,1.9851876471065342,2
hist_category_2_3_sum,1.984234837187186,1
new_merchant_category_id_nunique,1.9834928525674038,3
new_category_2_mean_mean,1.9823745923819431,4
new_subsector_id_mean_max,1.9757873361838332,5
new_installments_max,1.9749899534800455,1
hist_hour_max,1.9746759700970717,2
hist_category_2_2_sum,1.9716153997639616,4
new_category_3_0_sum,1.971046328933642,2
feature_2_outliers_mean,1.9683348922867676,1
new_month_diff_var,1.9665810644529131,5
hist_category_2_3_sum,1.9661756072065397,4
hist_installments_max,1.9639424057053465,4
new_merchant_category_id_nunique,1.963792805343953,1
new_category_3_1_sum,1.9634136860600244,5
new_installments_max,1.9630617770186713,4
new_weekend_mean,1.9629166049704612,4
hist_category_2_3_sum,1.9622664574288575,5
new_month_diff_var,1.9594846782300017,4
new_category_2_mean_mean,1.9582833968821742,1
new_month_diff_skew,1.9560199222527068,1
new_category_2_mean_var,1.9549015169653967,4
hist_category_2_3_sum,1.9536704890680678,3
hist_category_2_5_sum,1.950370729430206,3
new_month_diff_skew,1.9460495645088045,5
new_subsector_id_mean_max,1.944452431949514,3
feature_1_outliers_mean,1.9424810686191456,1
new_installments_max,1.940051279837379,3
hist_category_2_5_sum,1.9346010885247324,2
feature_2,1.9332906058096253,3
new_weekofyear_nunique,1.9327567834013641,1
feature_2_outliers_mean,1.9324684454281165,2
new_installments_max,1.9239113578608795,5
hist_month_lag_max,1.923165485578989,4
new_category_2_1_sum,1.9226131521105874,2
new_weekofyear_nunique,1.9169432918885794,2
new_category_2_mean_mean,1.9155115602607875,3
new_merchant_category_id_nunique,1.9146613572765543,2
new_category_2_mean_mean,1.9101554287314102,5
new_weekend_mean,1.9098480798592514,5
feature_1_outliers_mean,1.9053680260666095,3
hist_category_2_nunique,1.9053246845577712,2
hist_year_nunique,1.9029619926705965,5
new_subsector_id_nunique,1.8979961150881182,4
feature_2,1.8978142911543128,4
feature_1_outliers_mean,1.896951391069911,2
hist_category_2_3_sum,1.8956483365268924,2
new_category_2_4_sum,1.8954520810522275,2
new_category_2_1_sum,1.8930622070950534,5
new_subsector_id_nunique,1.884173491051842,1
hist_category_2_5_sum,1.88297387955584,1
hist_category_2_5_sum,1.878785839215173,4
new_category_2_nunique,1.8749815839477268,2
feature_1_outliers_mean,1.873720421918419,5
new_subsector_id_nunique,1.873137518638916,5
hist_category_2_5_sum,1.8718856397271106,5
hist_year_nunique,1.86793834099922,4
new_category_3_0_sum,1.8667785042496159,5
feature_2_outliers_mean,1.865941529022161,5
new_category_2_mean_skew,1.8640584680313446,5
hist_hour_max,1.8633362994830858,1
new_subsector_id_nunique,1.86191447139221,2
new_category_3_1_sum,1.859906844664296,3
new_month_nunique,1.859327092321895,1
new_subsector_id_nunique,1.8590943649113274,3
hist_hour_max,1.8589241924721869,4
new_category_2_mean_skew,1.8573569807557573,2
new_category_3_0_sum,1.8531827188227041,1
new_month_diff_skew,1.853027344102894,4
new_category_2_1_sum,1.8476130481302993,4
new_category_2_5_sum,1.8440534542450777,2
feature_2_outliers_mean,1.8439604398341463,4
hist_category_2_2_sum,1.8422479561886642,3
new_month_diff_var,1.8396717593913923,3
new_merchant_id_nunique,1.8382816912103426,2
hist_category_2_nunique,1.8319814904476117,3
new_weekofyear_nunique,1.830941118746889,3
new_category_2_4_sum,1.8238856966719783,4
hist_category_2_mean_max,1.8074359793597528,4
new_category_2_mean_min,1.8052156491654099,1
new_merchant_id_nunique,1.804777193222419,4
new_hour_nunique,1.8014267941366675,1
hist_category_2_mean_max,1.7987363900657585,5
hist_category_2_2_sum,1.7953290477989754,1
new_category_2_mean_min,1.7952365523666682,2
new_category_2_4_sum,1.7947754088358707,5
hist_category_2_nunique,1.7918635694771967,1
new_day_nunique,1.7898020484679886,3
new_hour_nunique,1.7887279941719547,4
new_category_2_mean_skew,1.7877072539720724,3
new_category_3_0_sum,1.7829183224337022,4
hist_category_2_mean_max,1.7816545023169013,2
feature_2_outliers_sum,1.7808696803094772,4
feature_2_outliers_sum,1.7803057212656097,2
feature_3,1.7773217865000952,4
feature_2_outliers_mean,1.7755747060376668,3
hist_category_2_mean_max,1.7750839401431233,1
new_category_2_mean_skew,1.773729637327969,4
new_merchant_category_id_nunique,1.773711049293081,4
new_hour_nunique,1.7717770836467828,2
new_day_nunique,1.7705006082341896,2
new_merchant_id_nunique,1.769790741687205,3
new_category_2_nunique,1.7619951564717833,1
new_hour_nunique,1.7609038594932425,5
new_category_2_2_sum,1.7589319161484085,4
new_category_3_0_sum,1.7585065443233485,3
hist_category_2_nunique,1.757461370074744,4
new_merchant_id_nunique,1.7566217797145849,5
new_day_nunique,1.7452977040174669,1
new_category_2_mean_min,1.7340286555588889,5
hist_category_2_mean_max,1.734028093440573,3
new_card_id_count,1.7318272697902697,1
new_merchant_category_id_nunique,1.7299778394415881,5
hist_category_2_nunique,1.720089574838885,5
new_category_3_2_sum,1.7199539566754223,2
new_hour_nunique,1.7132035524219753,3
new_card_id_count,1.7103322290693215,5
new_category_2_4_sum,1.703495060377578,1
new_category_2_3_sum,1.7027337482744869,5
new_month_diff_var,1.6936564167994983,1
new_category_2_mean_max,1.692874565087339,1
new_category_2_nunique,1.6879444694086385,5
new_category_2_mean_skew,1.6875513636688075,1
new_merchant_id_nunique,1.6815353191140159,1
new_category_3_2_sum,1.6772440562465736,1
feature_2_outliers_sum,1.670092350242029,5
hist_year_nunique,1.6667650985027245,1
new_month_nunique,1.6625835986418676,2
new_category_2_2_sum,1.6580106387814773,5
new_month_nunique,1.6421157310892815,3
feature_3,1.6415955820595909,1
new_category_2_mean_max,1.6405429100475495,5
new_year_nunique,1.634703534565574,2
feature_3,1.6319369956301475,3
new_category_2_mean_max,1.6313472139658156,2
new_category_2_2_sum,1.6305221439454727,2
hist_hour_max,1.6262546056531622,5
new_card_id_count,1.6257687984281273,2
new_category_2_mean_min,1.622490337695521,4
new_category_2_5_sum,1.6212328160415197,4
new_category_2_mean_min,1.6176006797689966,3
new_day_nunique,1.6109163359716288,5
feature_2_outliers_sum,1.6091685401940368,3
new_category_2_5_sum,1.6044268712480185,3
new_category_3_2_sum,1.602392688463905,5
new_category_2_mean_max,1.5970321780054613,4
feature_3,1.596590163021322,2
new_category_2_3_sum,1.5858357027836878,1
new_category_3_2_sum,1.5815651534417423,4
new_card_id_count,1.5810347451972593,4
new_day_nunique,1.5793664093245119,4
hist_category_2_mean_min,1.5776240574820215,2
new_category_2_nunique,1.5771139216137642,3
new_category_2_5_sum,1.5631040731861747,1
new_category_2_3_sum,1.5583363635818421,2
feature_3_outliers_mean,1.555699743531604,1
new_category_2_nunique,1.5524843619845563,4
hist_category_3_nunique,1.5505355949674666,1
new_category_2_2_sum,1.5428869317347482,1
hist_category_3_nunique,1.5399130349095116,3
new_category_2_3_sum,1.5372492716326183,3
feature_3,1.5262364818187966,5
hist_category_2_mean_min,1.5196414752355873,4
new_month_nunique,1.5176009304179872,5
feature_3_outliers_mean,1.5148580974705042,4
hist_category_3_nunique,1.4976190800499065,5
hist_category_3_nunique,1.463058046888867,4
new_year_nunique,1.4629058790561762,1
feature_3_outliers_sum,1.4589679656019254,4
hist_category_2_mean_min,1.4571722231778697,3
hist_category_2_mean_min,1.4556425499305006,1
feature_3_outliers_mean,1.4498067633629157,2
feature_3_outliers_sum,1.446601286251912,2
new_year_nunique,1.4258239137811624,3
new_category_2_3_sum,1.4220181564902146,4
hist_category_2_mean_min,1.4204466793530832,5
new_category_3_nunique,1.419872053230407,2
feature_3_outliers_sum,1.4087442803402621,1
feature_3_outliers_mean,1.3902284633072468,3
feature_3_outliers_sum,1.3665938497447454,3
new_category_3_2_sum,1.3577139860653207,3
feature_3_outliers_sum,1.3416293885743316,5
new_category_3_nunique,1.329326671544205,1
feature_3_outliers_mean,1.3198823807586304,5
new_year_nunique,1.3133732193605703,4
new_card_id_count,1.3049383496695144,3
new_year_nunique,1.3024244410245573,5
nan_count,1.2943499028638838,3
new_category_3_nunique,1.2763868932200224,3
hist_category_3_nunique,1.2486041121305036,2
new_month_nunique,1.237596149141626,4
new_category_2_mean_max,1.203796390992431,3
nan_count,1.0970639295612803,4
new_category_2_2_sum,1.0846204937745703,3
nan_count,1.0109661582342828,2
new_category_2_5_sum,0.9927464680668135,5
nan_count,0.9913047981816412,5
new_category_3_nunique,0.965864245044267,4
nan_count,0.9551799575949099,1
new_category_2_4_sum,0.0,3
new_category_3_nunique,0.0,5
